id	GENCODE	chromHMM	CAGE
TRANS_XXd2_chr3_minus_NR429	TRUE	promoter	FALSE
TRANS_XXd2_chr3_minus_NR430	TRUE	promoter	FALSE
TRANS_XXd2_chr3_minus_NR431	FALSE	FALSE	TRUE
TRANS_XXd2_chr3_minus_NR432	TRUE	promoter	FALSE
TRANS_XXd2_chr3_minus_NR433	TRUE	promoter	FALSE
TRANS_XXd2_chr3_minus_NR434	FALSE	promoter	FALSE
TRANS_XXd2_chr3_minus_NR435	TRUE	promoter	FALSE
TRANS_XXd2_chr3_minus_NR436	TRUE	FALSE	FALSE
TRANS_XXd2_chr3_minus_NR437	TRUE	promoter	FALSE
TRANS_XXd2_chr3_minus_NR438	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR1	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR2	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR3	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR4	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR5	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR6	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR7	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR8	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR9	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR10	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR11	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR12	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR13	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR14	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR15	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR16	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR17	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR18	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR19	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR20	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR21	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR22	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR23	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR24	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR25	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR26	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR27	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR28	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR29	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR30	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR31	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR32	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR33	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR34	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR35	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR36	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR37	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR38	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR39	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR40	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR41	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR42	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR43	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR44	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR45	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR46	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR47	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR48	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR49	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR50	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR51	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR52	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR53	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR54	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR55	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR56	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR57	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR58	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR59	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR60	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR61	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR62	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR63	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR64	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR65	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR66	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR67	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR68	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR69	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR70	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR71	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR72	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR73	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR74	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR75	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR76	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR77	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR78	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR79	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR80	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR81	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR82	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR83	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR84	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR85	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR86	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR87	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR88	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR89	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR90	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR91	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR92	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR93	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR94	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR95	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR96	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR97	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR98	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR99	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR100	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR101	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR102	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR103	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR104	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR105	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR106	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR107	TRUE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR108	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR109	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR110	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR111	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR112	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR113	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR114	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR115	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR116	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR117	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR118	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR119	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR120	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR121	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR122	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR123	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR124	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR125	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR126	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR127	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR128	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR129	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR130	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR131	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR132	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR133	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR134	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR135	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR136	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR137	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR138	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR139	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR140	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR141	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR142	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR143	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR144	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR145	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR146	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR147	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR148	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR149	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR150	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR151	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR152	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR153	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR154	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR155	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR156	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR157	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR158	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR159	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR160	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR161	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR162	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR163	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR164	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR165	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR166	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR167	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR168	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR169	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR170	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR171	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR172	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR173	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR174	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR175	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR176	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR177	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR178	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR179	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR180	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR181	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR182	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR183	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR184	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR185	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR186	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR187	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR188	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR189	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR190	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR191	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR192	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR193	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR194	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR195	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR196	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR197	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR198	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR199	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR200	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR201	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR202	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR203	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR204	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR205	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR206	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR207	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR208	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR209	FALSE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR210	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR211	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR212	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR213	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR214	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR215	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR216	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR217	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR218	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR219	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR220	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR221	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR222	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR223	FALSE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR224	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR225	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR226	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR227	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR228	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR229	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR230	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR231	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR232	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR233	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR234	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR235	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR236	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR237	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR238	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR239	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR240	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR241	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR242	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR243	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR244	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR245	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR246	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR247	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR248	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR249	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR250	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR251	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR252	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR253	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR254	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR255	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR256	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR257	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR258	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR259	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR260	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR261	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR262	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR263	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR264	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR265	FALSE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR266	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR267	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR268	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR269	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR270	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR271	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR272	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR273	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR274	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR275	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR276	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR277	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR278	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR279	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR280	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR281	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR282	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR283	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR284	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR285	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR286	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR287	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR288	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR289	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR290	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR291	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR292	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR293	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR294	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR295	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR296	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR297	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR298	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR299	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR300	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR301	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR302	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR303	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR304	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR305	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR306	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR307	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR308	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR309	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR310	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR311	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR312	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR313	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR314	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR315	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR316	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR317	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR318	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR319	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR320	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR321	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR322	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR323	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR324	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR325	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR326	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR327	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR328	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR329	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR330	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR331	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR332	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR333	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR334	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR335	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR336	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR337	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR338	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR339	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR340	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR341	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR342	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR343	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR344	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR345	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR346	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR347	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR348	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR349	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR350	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR351	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR352	TRUE	FALSE	TRUE
TRANS_XXd2_chr4_minus_NR353	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR354	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR355	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR356	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR357	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR358	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR359	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR360	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR361	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR362	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR363	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR364	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR365	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR366	TRUE	FALSE	FALSE
TRANS_XXd2_chr4_minus_NR367	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR368	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR369	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR370	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR371	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR372	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR373	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR374	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR375	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR376	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR377	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR378	FALSE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR379	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR380	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR381	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR382	FALSE	enhancer	FALSE
TRANS_XXd2_chr4_minus_NR383	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR384	TRUE	promoter	TRUE
TRANS_XXd2_chr4_minus_NR385	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR386	TRUE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR387	FALSE	promoter	FALSE
TRANS_XXd2_chr4_minus_NR388	TRUE	promoter	TRUE
